case,input_path,requested_pipeline,selected_pipeline,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir
tc_public_20,data\tc_public_portorder_inputs_r7b_stress\tc_public_20\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_20\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_20\output.candidate.blif,results\baseline\tc_public_20\output.blif,5526,20,5664,20,5526,20,5742,20,0,0,True,20.130609800020466,2.5187600000062957,0.3445452000014484,28.234375,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_20\logs
tc_public_21,data\tc_public_portorder_inputs_r7b_stress\tc_public_21\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_21\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_21\output.candidate.blif,results\baseline\tc_public_21\output.blif,5544,20,5685,20,5544,20,5763,20,0,0,True,18.780790099990554,2.8264827000093646,0.27267450001090765,27.70703125,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_21\logs
tc_public_22,data\tc_public_portorder_inputs_r7b_stress\tc_public_22\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_22\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_22\output.candidate.blif,results\baseline\tc_public_22\output.blif,11010,20,11265,20,11010,20,11367,20,0,0,True,37.90979130001506,5.673139199992875,0.2855963999754749,34.9921875,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_22\logs
tc_public_23,data\tc_public_portorder_inputs_r7b_stress\tc_public_23\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_23\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_23\output.candidate.blif,results\baseline\tc_public_23\output.blif,1530,16,1530,16,1530,16,1530,263,0,0,True,0.3722981000028085,0.1461632999998983,0.23928030001115985,16.42578125,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_23\logs
tc_public_24,data\tc_public_portorder_inputs_r7b_stress\tc_public_24\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_24\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_24\output.candidate.blif,results\baseline\tc_public_24\output.blif,215,8,215,8,215,8,223,15,0,0,True,0.21761819999665022,0.1273734999995213,0.3252053999749478,9.21484375,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_24\logs
tc_public_25,data\tc_public_portorder_inputs_r7b_stress\tc_public_25\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_25\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_25\output.candidate.blif,results\baseline\tc_public_25\output.blif,26,4,26,4,26,4,101,14,0,0,True,0.23270059999777004,0.1371031999879051,0.3137389000330586,9.22265625,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_25\logs
tc_public_26,data\tc_public_portorder_inputs_r7b_stress\tc_public_26\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_26\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_26\output.candidate.blif,results\baseline\tc_public_26\output.blif,1048,10,1064,10,1048,10,1064,32,0,0,True,0.32798950001597404,0.23555439998744987,0.2624690000084229,17.875,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_26\logs
tc_public_27,data\tc_public_portorder_inputs_r7b_stress\tc_public_27\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_27\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_27\output.candidate.blif,results\baseline\tc_public_27\output.blif,376,7,376,7,376,7,576,20,0,0,True,0.3892772999824956,0.20960010000271723,0.28704159997869283,15.1484375,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_27\logs
tc_public_28,data\tc_public_portorder_inputs_r7b_stress\tc_public_28\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_28\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_28\output.candidate.blif,results\baseline\tc_public_28\output.blif,520,7,520,7,520,7,576,20,0,0,True,0.2915216999826953,0.14815180000732653,0.22098510002251714,17.234375,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_28\logs
tc_public_29,data\tc_public_portorder_inputs_r7b_stress\tc_public_29\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_29\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_29\output.candidate.blif,results\baseline\tc_public_29\output.blif,109,7,110,7,109,7,121,8,0,0,True,0.18280169999343343,0.11283330002333969,0.21664580001379363,9.0859375,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_29\logs
tc_public_3,data\tc_public_portorder_inputs_r7b_stress\tc_public_3\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_3\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_3\output.candidate.blif,results\baseline\tc_public_3\output.blif,109,8,150,11,109,8,208,13,0,0,True,0.20811899998807348,0.19598399999085814,0.20265309998649172,9.3203125,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_3\logs
tc_public_30,data\tc_public_portorder_inputs_r7b_stress\tc_public_30\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_30\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_30\output.candidate.blif,results\baseline\tc_public_30\output.blif,5344,21,9418,22,5344,21,14139,1036,0,0,True,2.0518227000138722,5.462868600006914,0.2512053999816999,34.94921875,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_30\logs
tc_public_4,data\tc_public_portorder_inputs_r7b_stress\tc_public_4\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_4\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_4\output.candidate.blif,results\baseline\tc_public_4\output.blif,65,7,115,9,65,7,145,12,0,0,True,0.28143719999934547,0.22602380000171252,0.29961750001530163,9.27734375,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_4\logs
tc_public_5,data\tc_public_portorder_inputs_r7b_stress\tc_public_5\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_5\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_5\output.candidate.blif,results\baseline\tc_public_5\output.blif,65,2,66,2,65,2,128,2,0,0,True,0.2155172000057064,0.13791079999646172,0.26541560000623576,9.46875,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_5\logs
tc_public_6,data\tc_public_portorder_inputs_r7b_stress\tc_public_6\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_6\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_6\output.candidate.blif,results\baseline\tc_public_6\output.blif,162,4,162,4,162,4,256,5,0,0,True,0.31792860000859946,0.25332069999421947,0.2811327999806963,9.57421875,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_6\logs
tc_public_7,data\tc_public_portorder_inputs_r7b_stress\tc_public_7\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_7\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_7\output.candidate.blif,results\baseline\tc_public_7\output.blif,252,3,252,3,252,3,252,3,0,0,True,0.2392814000195358,0.2429808999877423,0.26180889998795465,9.65625,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_7\logs
tc_public_8,data\tc_public_portorder_inputs_r7b_stress\tc_public_8\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_8\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_8\output.candidate.blif,results\baseline\tc_public_8\output.blif,193,3,193,3,193,3,193,3,0,0,True,0.18036669999128208,0.19068749999860302,0.22162750002462417,9.59765625,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_8\logs
tc_public_9,data\tc_public_portorder_inputs_r7b_stress\tc_public_9\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_9\output.blif,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_9\output.candidate.blif,results\baseline\tc_public_9\output.blif,224,5,224,5,224,5,224,5,0,0,True,0.1787246000021696,0.17561659999773838,0.22834639996290207,9.52734375,results_candidate\r7b_port_order_inputs_stress\public30\tc_public_9\logs
