case,input_path,requested_pipeline,selected_pipeline,selector_reason,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir,chosen_variant,attempted_variants,inner_fallback_count,original_cec_fail_count,entry_returncode
tc_public_19,stress_data\r8_port_name_stress\cases\tc_public_19\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_19\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_19\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_19\work\variants\both\baseline.blif,5268,18,5409,18,5268,18,5478,18,0,0,True,74.2411,23.692458,1.561241,27.906,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_19\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_2,stress_data\r8_port_name_stress\cases\tc_public_2\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_2\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_2\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_2\work\variants\clean\baseline.blif,19,4,19,4,19,4,34,6,0,0,True,1.202587,2.60392,1.749744,9.273,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_2\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_20,stress_data\r8_port_name_stress\cases\tc_public_20\input.blif,high_aig_three_round,high_aig_three_round@inputs,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_20\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_20\work\variants\inputs\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_20\work\variants\inputs\baseline.blif,5523,20,5667,20,5523,20,5742,20,0,0,True,77.043694,25.407875,1.70589,28.387,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_20\work\logs,inputs,"clean,inputs,outputs,both",0,0,0
tc_public_21,stress_data\r8_port_name_stress\cases\tc_public_21\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_21\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_21\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_21\work\variants\both\baseline.blif,5532,20,5688,20,5532,20,5763,20,0,0,True,77.315211,26.473066,1.720157,28.469,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_21\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_22,stress_data\r8_port_name_stress\cases\tc_public_22\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_22\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_22\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_22\work\variants\both\baseline.blif,11001,20,11274,20,11001,20,11367,20,0,0,True,158.147003,50.048285,1.816218,35.094,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_22\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_23,stress_data\r8_port_name_stress\cases\tc_public_23\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_23\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_23\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_23\work\variants\clean\baseline.blif,1530,16,1530,16,1530,16,1530,263,0,0,True,1.60798,1.47266,1.188391,16.012,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_23\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_24,stress_data\r8_port_name_stress\cases\tc_public_24\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_24\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_24\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_24\work\variants\clean\baseline.blif,215,8,215,8,215,8,223,15,0,0,True,1.073823,1.068944,1.028632,14.836,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_24\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_25,stress_data\r8_port_name_stress\cases\tc_public_25\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_25\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_25\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_25\work\variants\clean\baseline.blif,26,4,26,4,26,4,101,14,0,0,True,0.905975,0.965321,1.046548,9.219,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_25\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_26,stress_data\r8_port_name_stress\cases\tc_public_26\input.blif,dc2_fast,dc2_fast@outputs,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_26\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_26\work\variants\outputs\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_26\work\variants\outputs\baseline.blif,1046,10,1064,10,1046,10,1064,32,0,0,True,1.288131,2.103335,1.076578,17.918,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_26\work\logs,outputs,"clean,inputs,outputs,both",0,0,0
tc_public_27,stress_data\r8_port_name_stress\cases\tc_public_27\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_27\output.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_27\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_27\work\variants\clean\baseline.blif,376,7,376,7,376,7,576,20,0,0,True,1.072993,1.190067,1.023397,15.148,results_candidate\r8_formal_names_port_name_stress\public30\tc_public_27\work\logs,clean,"clean,inputs,outputs,both",0,0,0
