case,input_path,requested_pipeline,selected_pipeline,selector_reason,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir,chosen_variant,attempted_variants,inner_fallback_count,original_cec_fail_count,entry_returncode
hidden_20_uetxb38g2e,stress_data\r8_random_case_names\cases\hidden_20_uetxb38g2e\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_20_uetxb38g2e\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_20_uetxb38g2e\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_20_uetxb38g2e\work\variants\clean\baseline.blif,520,7,520,7,520,7,576,20,0,0,True,1.036021,1.165694,1.070234,17.211,results_candidate\r8_formal_names_random_case_stress\public30\hidden_20_uetxb38g2e\work\logs,clean,"clean,inputs,outputs,both",0,0,0
hidden_21_4vck5rt8wa,stress_data\r8_random_case_names\cases\hidden_21_4vck5rt8wa\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_21_4vck5rt8wa\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_21_4vck5rt8wa\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_21_4vck5rt8wa\work\variants\clean\baseline.blif,109,7,110,7,109,7,121,8,0,0,True,0.846408,0.952364,0.962525,9.09,results_candidate\r8_formal_names_random_case_stress\public30\hidden_21_4vck5rt8wa\work\logs,clean,"clean,inputs,outputs,both",0,0,0
hidden_22_9x6jvusgk9,stress_data\r8_random_case_names\cases\hidden_22_9x6jvusgk9\input.blif,sop_fx,sop_fx@outputs,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_22_9x6jvusgk9\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_22_9x6jvusgk9\work\variants\outputs\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_22_9x6jvusgk9\work\variants\outputs\baseline.blif,108,8,157,11,108,8,208,13,0,0,True,0.744497,1.530651,1.009351,9.336,results_candidate\r8_formal_names_random_case_stress\public30\hidden_22_9x6jvusgk9\work\logs,outputs,"clean,inputs,outputs,both",0,0,0
hidden_23_y7kujdxwk2,stress_data\r8_random_case_names\cases\hidden_23_y7kujdxwk2\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_23_y7kujdxwk2\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_23_y7kujdxwk2\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_23_y7kujdxwk2\work\variants\both\baseline.blif,4806,21,7476,22,4806,21,14139,1036,0,0,True,6.490775,33.763699,1.142934,34.574,results_candidate\r8_formal_names_random_case_stress\public30\hidden_23_y7kujdxwk2\work\logs,both,"clean,inputs,outputs,both",0,0,0
hidden_24_9h7fpz5maz,stress_data\r8_random_case_names\cases\hidden_24_9h7fpz5maz\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_24_9h7fpz5maz\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_24_9h7fpz5maz\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_24_9h7fpz5maz\work\variants\clean\baseline.blif,69,8,115,9,69,8,145,12,0,0,True,0.74866,1.508791,0.995413,11.258,results_candidate\r8_formal_names_random_case_stress\public30\hidden_24_9h7fpz5maz\work\logs,clean,"clean,inputs,outputs,both",0,0,0
hidden_25_s6nefc9ann,stress_data\r8_random_case_names\cases\hidden_25_s6nefc9ann\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_25_s6nefc9ann\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_25_s6nefc9ann\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_25_s6nefc9ann\work\variants\clean\baseline.blif,65,2,66,2,65,2,128,2,0,0,True,0.895352,1.015604,1.044927,9.473,results_candidate\r8_formal_names_random_case_stress\public30\hidden_25_s6nefc9ann\work\logs,clean,"clean,inputs,outputs,both",0,0,0
hidden_26_cybxnbgb2f,stress_data\r8_random_case_names\cases\hidden_26_cybxnbgb2f\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_26_cybxnbgb2f\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_26_cybxnbgb2f\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_26_cybxnbgb2f\work\variants\clean\baseline.blif,162,4,162,4,162,4,256,5,0,0,True,0.861671,1.584103,0.998624,11.652,results_candidate\r8_formal_names_random_case_stress\public30\hidden_26_cybxnbgb2f\work\logs,clean,"clean,inputs,outputs,both",0,0,0
hidden_27_daje2bztg9,stress_data\r8_random_case_names\cases\hidden_27_daje2bztg9\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_27_daje2bztg9\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_27_daje2bztg9\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_27_daje2bztg9\work\variants\clean\baseline.blif,252,3,252,3,252,3,252,3,0,0,True,0.7352,1.50394,1.046119,9.656,results_candidate\r8_formal_names_random_case_stress\public30\hidden_27_daje2bztg9\work\logs,clean,"clean,inputs,outputs,both",0,0,0
hidden_28_fd936a8m6g,stress_data\r8_random_case_names\cases\hidden_28_fd936a8m6g\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_28_fd936a8m6g\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_28_fd936a8m6g\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_28_fd936a8m6g\work\variants\clean\baseline.blif,193,3,193,3,193,3,193,3,0,0,True,0.730009,1.612104,1.004791,9.586,results_candidate\r8_formal_names_random_case_stress\public30\hidden_28_fd936a8m6g\work\logs,clean,"clean,inputs,outputs,both",0,0,0
hidden_29_f8hsza5pan,stress_data\r8_random_case_names\cases\hidden_29_f8hsza5pan\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_random_case_stress\public30\hidden_29_f8hsza5pan\output.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_29_f8hsza5pan\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_random_case_stress\public30\hidden_29_f8hsza5pan\work\variants\clean\baseline.blif,224,5,224,5,224,5,224,5,0,0,True,0.779731,1.640034,1.008483,9.539,results_candidate\r8_formal_names_random_case_stress\public30\hidden_29_f8hsza5pan\work\logs,clean,"clean,inputs,outputs,both",0,0,0
