case,input_path,requested_pipeline,selected_pipeline,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir
tc_public_20,data\tc_public_portorder_r7b_stress\tc_public_20\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_20\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_20\output.candidate.blif,results\baseline\tc_public_20\output.blif,5538,20,5664,20,5538,20,5742,20,0,0,True,21.113647299993318,2.8021486999932677,0.3533298999827821,28.2265625,results_candidate\r7b_port_order_stress\public30\tc_public_20\logs
tc_public_21,data\tc_public_portorder_r7b_stress\tc_public_21\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_21\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_21\output.candidate.blif,results\baseline\tc_public_21\output.blif,5574,20,5685,20,5574,20,5763,20,0,0,True,18.312074299989035,3.2880148999975063,0.2573943000170402,28.25390625,results_candidate\r7b_port_order_stress\public30\tc_public_21\logs
tc_public_22,data\tc_public_portorder_r7b_stress\tc_public_22\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_22\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_22\output.candidate.blif,results\baseline\tc_public_22\output.blif,11040,20,11265,20,11040,20,11367,20,0,0,True,36.936680400016485,5.279551300016465,0.30443150000064634,35.28515625,results_candidate\r7b_port_order_stress\public30\tc_public_22\logs
tc_public_23,data\tc_public_portorder_r7b_stress\tc_public_23\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_23\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_23\output.candidate.blif,results\baseline\tc_public_23\output.blif,1530,16,1530,16,1530,16,1530,263,0,0,True,0.40817349997814745,0.15251469999202527,0.2906803999794647,16.30078125,results_candidate\r7b_port_order_stress\public30\tc_public_23\logs
tc_public_24,data\tc_public_portorder_r7b_stress\tc_public_24\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_24\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_24\output.candidate.blif,results\baseline\tc_public_24\output.blif,215,8,215,8,215,8,223,15,0,0,True,0.2634435000072699,0.1882921000069473,0.28447139999479987,9.21484375,results_candidate\r7b_port_order_stress\public30\tc_public_24\logs
tc_public_25,data\tc_public_portorder_r7b_stress\tc_public_25\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_25\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_25\output.candidate.blif,results\baseline\tc_public_25\output.blif,26,4,26,4,26,4,101,14,0,0,True,0.2902620999957435,0.1709545999765396,0.24370719998842105,9.2109375,results_candidate\r7b_port_order_stress\public30\tc_public_25\logs
tc_public_26,data\tc_public_portorder_r7b_stress\tc_public_26\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_26\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_26\output.candidate.blif,results\baseline\tc_public_26\output.blif,1048,10,1064,10,1048,10,1064,32,0,0,True,0.3915312000026461,0.22315439998055808,0.2306461000116542,17.859375,results_candidate\r7b_port_order_stress\public30\tc_public_26\logs
tc_public_27,data\tc_public_portorder_r7b_stress\tc_public_27\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_27\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_27\output.candidate.blif,results\baseline\tc_public_27\output.blif,376,7,376,7,376,7,576,20,0,0,True,0.21607219998259097,0.12969679999514483,0.2182833999977447,15.0546875,results_candidate\r7b_port_order_stress\public30\tc_public_27\logs
tc_public_28,data\tc_public_portorder_r7b_stress\tc_public_28\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_28\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_28\output.candidate.blif,results\baseline\tc_public_28\output.blif,520,7,520,7,520,7,576,20,0,0,True,0.2190468000189867,0.14439539998420514,0.2158239999844227,17.21484375,results_candidate\r7b_port_order_stress\public30\tc_public_28\logs
tc_public_29,data\tc_public_portorder_r7b_stress\tc_public_29\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_29\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_29\output.candidate.blif,results\baseline\tc_public_29\output.blif,109,7,110,7,109,7,121,8,0,0,True,0.23027440000441857,0.18415739998454228,0.3285574000037741,11.71875,results_candidate\r7b_port_order_stress\public30\tc_public_29\logs
tc_public_3,data\tc_public_portorder_r7b_stress\tc_public_3\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_3\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_3\output.candidate.blif,results\baseline\tc_public_3\output.blif,107,8,150,11,107,8,208,13,0,0,True,0.23585619998630136,0.3416919000155758,0.2925697000173386,9.3046875,results_candidate\r7b_port_order_stress\public30\tc_public_3\logs
tc_public_30,data\tc_public_portorder_r7b_stress\tc_public_30\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_30\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_30\output.candidate.blif,results\baseline\tc_public_30\output.blif,5236,21,9418,22,5236,21,14139,1036,0,0,True,2.498749799997313,6.583410899998853,0.3307943000108935,35.50390625,results_candidate\r7b_port_order_stress\public30\tc_public_30\logs
tc_public_4,data\tc_public_portorder_r7b_stress\tc_public_4\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_4\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_4\output.candidate.blif,results\baseline\tc_public_4\output.blif,65,7,115,9,65,7,145,12,0,0,True,0.21395739997387864,0.26175219999277033,0.3832369000010658,9.26171875,results_candidate\r7b_port_order_stress\public30\tc_public_4\logs
tc_public_5,data\tc_public_portorder_r7b_stress\tc_public_5\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_5\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_5\output.candidate.blif,results\baseline\tc_public_5\output.blif,65,2,66,2,65,2,128,2,0,0,True,0.32232169999042526,0.17034069998771884,0.2437991000188049,9.484375,results_candidate\r7b_port_order_stress\public30\tc_public_5\logs
tc_public_6,data\tc_public_portorder_r7b_stress\tc_public_6\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_6\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_6\output.candidate.blif,results\baseline\tc_public_6\output.blif,162,4,162,4,162,4,256,5,0,0,True,0.2328006000025198,0.24397209999733604,0.23755590000655502,9.5703125,results_candidate\r7b_port_order_stress\public30\tc_public_6\logs
tc_public_7,data\tc_public_portorder_r7b_stress\tc_public_7\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_7\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_7\output.candidate.blif,results\baseline\tc_public_7\output.blif,252,3,252,3,252,3,252,3,0,0,True,0.1790980999940075,0.17685470002470538,0.21848350000800565,9.6640625,results_candidate\r7b_port_order_stress\public30\tc_public_7\logs
tc_public_8,data\tc_public_portorder_r7b_stress\tc_public_8\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_8\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_8\output.candidate.blif,results\baseline\tc_public_8\output.blif,193,3,193,3,193,3,193,3,0,0,True,0.2241286000062246,0.26718299998901784,0.37165570000070147,9.59375,results_candidate\r7b_port_order_stress\public30\tc_public_8\logs
tc_public_9,data\tc_public_portorder_r7b_stress\tc_public_9\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_stress\public30\tc_public_9\output.blif,results_candidate\r7b_port_order_stress\public30\tc_public_9\output.candidate.blif,results\baseline\tc_public_9\output.blif,224,5,224,5,224,5,224,5,0,0,True,0.35628030000953004,0.3121407999715302,0.41981619998114184,9.578125,results_candidate\r7b_port_order_stress\public30\tc_public_9\logs
