case,input_path,requested_pipeline,selected_pipeline,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir
tc_public_26,data\tc_public\tc_public_26\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_26\output.blif,results\identity\tc_public_26\output.candidate.blif,results\baseline\tc_public_26\output.blif,1064,32,,,1064,32,1064,32,0,0,True,0.0,0.08362459996715188,0.13353209989145398,9.7890625,results\identity\tc_public_26\logs
tc_public_27,data\tc_public\tc_public_27\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_27\output.blif,results\identity\tc_public_27\output.candidate.blif,results\baseline\tc_public_27\output.blif,576,20,,,576,20,576,20,0,0,True,0.0,0.06660859996918589,0.13425540004391223,1.91015625,results\identity\tc_public_27\logs
tc_public_28,data\tc_public\tc_public_28\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_28\output.blif,results\identity\tc_public_28\output.candidate.blif,results\baseline\tc_public_28\output.blif,576,20,,,576,20,576,20,0,0,True,0.0,0.07785520004108548,0.13365119986701757,1.9140625,results\identity\tc_public_28\logs
tc_public_29,data\tc_public\tc_public_29\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_29\output.blif,results\identity\tc_public_29\output.candidate.blif,results\baseline\tc_public_29\output.blif,121,8,,,121,8,121,8,0,0,True,0.0,0.06583430001046509,0.1326009000185877,1.9140625,results\identity\tc_public_29\logs
tc_public_3,data\tc_public\tc_public_3\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_3\output.blif,results\identity\tc_public_3\output.candidate.blif,results\baseline\tc_public_3\output.blif,208,13,,,208,13,208,13,0,0,True,0.0,0.08675480005331337,0.17128119990229607,10.37109375,results\identity\tc_public_3\logs
tc_public_30,data\tc_public\tc_public_30\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_30\output.blif,results\identity\tc_public_30\output.candidate.blif,results\baseline\tc_public_30\output.blif,14139,1036,,,14139,1036,14139,1036,0,0,True,0.0,0.12779040005989373,0.17615890002343804,17.875,results\identity\tc_public_30\logs
tc_public_4,data\tc_public\tc_public_4\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_4\output.blif,results\identity\tc_public_4\output.candidate.blif,results\baseline\tc_public_4\output.blif,145,12,,,145,12,145,12,0,0,True,0.0,0.09834619995672256,0.17234920000191778,10.37109375,results\identity\tc_public_4\logs
tc_public_5,data\tc_public\tc_public_5\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_5\output.blif,results\identity\tc_public_5\output.candidate.blif,results\baseline\tc_public_5\output.blif,128,2,,,128,2,128,2,0,0,True,0.0,0.08312630001455545,0.13334890000987798,1.9140625,results\identity\tc_public_5\logs
tc_public_6,data\tc_public\tc_public_6\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_6\output.blif,results\identity\tc_public_6\output.candidate.blif,results\baseline\tc_public_6\output.blif,256,5,,,256,5,256,5,0,0,True,0.0,0.08893080009147525,0.16976890002842993,10.63671875,results\identity\tc_public_6\logs
tc_public_7,data\tc_public\tc_public_7\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_7\output.blif,results\identity\tc_public_7\output.candidate.blif,results\baseline\tc_public_7\output.blif,252,3,,,252,3,252,3,0,0,True,0.0,0.08677409996744245,0.17583109997212887,10.11328125,results\identity\tc_public_7\logs
tc_public_8,data\tc_public\tc_public_8\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_8\output.blif,results\identity\tc_public_8\output.candidate.blif,results\baseline\tc_public_8\output.blif,193,3,,,193,3,193,3,0,0,True,0.0,0.08567890000995249,0.1736009999876842,10.640625,results\identity\tc_public_8\logs
tc_public_9,data\tc_public\tc_public_9\input.blif,identity,identity,selected_candidate,,results\identity\tc_public_9\output.blif,results\identity\tc_public_9\output.candidate.blif,results\baseline\tc_public_9\output.blif,224,5,,,224,5,224,5,0,0,True,0.0,0.11868849990423769,0.1713682000990957,10.09375,results\identity\tc_public_9\logs
