case,input_path,requested_pipeline,selected_pipeline,selector_reason,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir,chosen_variant,attempted_variants,inner_fallback_count,original_cec_fail_count,entry_returncode
tc_public_10,local_data\tc_public\tc_public_10\input.blif,r11_gia_deepsyn_tiny,r11_gia_deepsyn_tiny@clean,r11_deepsyn_small_small_pi_medium_po,selected_candidate,,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_10\output.blif,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_10\work\variants\clean\output.candidate.blif,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_10\work\variants\clean\baseline.blif,101,4,161,4,101,4,192,5,0,0,True,4.729997,0.892731,0.938535,0.0,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_10\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_13,local_data\tc_public\tc_public_13\input.blif,r7b_r7win_fraig_high,r7b_r7win_fraig_high@clean,r7b_high_overlap_guarded_fraig,selected_candidate,,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_13\output.blif,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_13\work\variants\clean\output.candidate.blif,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_13\work\variants\clean\baseline.blif,1043,13,1130,14,1043,13,1284,17,0,0,True,1.345626,3.729812,1.026347,0.0,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_13\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_15,local_data\tc_public\tc_public_15\input.blif,r7b_r7win_fraig_high,r7b_r7win_fraig_high@clean,r7b_high_overlap_guarded_fraig,selected_candidate,,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_15\output.blif,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_15\work\variants\clean\output.candidate.blif,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_15\work\variants\clean\baseline.blif,922,11,928,10,922,11,931,12,0,0,True,1.364125,1.503473,0.957248,0.0,results_candidate\r11s_probe_tc10_tc13_tc15\tc_public_15\work\logs,clean,"clean,inputs,outputs,both",0,0,0
