case,input_path,requested_pipeline,selected_pipeline,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir
tc_public_25,data\tc_public\tc_public_25\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_25\output.blif,results\baseline\tc_public_25\output.candidate.blif,results\baseline\tc_public_25\output.blif,26,4,26,4,26,4,101,14,0,0,True,0.0863468999741599,0.0677512000547722,0.13369849999435246,10.1875,results\baseline\tc_public_25\logs
tc_public_26,data\tc_public\tc_public_26\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_26\output.blif,results\baseline\tc_public_26\output.candidate.blif,results\baseline\tc_public_26\output.blif,1064,10,1064,10,1064,10,1064,32,0,0,True,0.08690770005341619,0.08821580000221729,0.11499189992900938,10.640625,results\baseline\tc_public_26\logs
tc_public_27,data\tc_public\tc_public_27\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_27\output.blif,results\baseline\tc_public_27\output.candidate.blif,results\baseline\tc_public_27\output.blif,376,7,376,7,376,7,576,20,0,0,True,0.08542910008691251,0.06939780001994222,0.13109469995833933,10.46484375,results\baseline\tc_public_27\logs
tc_public_28,data\tc_public\tc_public_28\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_28\output.blif,results\baseline\tc_public_28\output.candidate.blif,results\baseline\tc_public_28\output.blif,520,7,520,7,520,7,576,20,0,0,True,0.08764809998683631,0.0672607000451535,0.11435499996878207,10.3359375,results\baseline\tc_public_28\logs
tc_public_29,data\tc_public\tc_public_29\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_29\output.blif,results\baseline\tc_public_29\output.candidate.blif,results\baseline\tc_public_29\output.blif,110,7,110,7,110,7,121,8,0,0,True,0.10478669998701662,0.07095309998840094,0.11785250005777925,10.06640625,results\baseline\tc_public_29\logs
tc_public_3,data\tc_public\tc_public_3\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_3\output.blif,results\baseline\tc_public_3\output.candidate.blif,results\baseline\tc_public_3\output.blif,150,11,150,11,150,11,208,13,0,0,True,0.09305900009348989,0.09891830000560731,0.11358359991572797,10.40625,results\baseline\tc_public_3\logs
tc_public_30,data\tc_public\tc_public_30\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_30\output.blif,results\baseline\tc_public_30\output.candidate.blif,results\baseline\tc_public_30\output.blif,9418,22,9418,22,9418,22,14139,1036,0,0,True,0.32063420000486076,1.260320600005798,0.15194719994906336,30.10546875,results\baseline\tc_public_30\logs
tc_public_4,data\tc_public\tc_public_4\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_4\output.blif,results\baseline\tc_public_4\output.candidate.blif,results\baseline\tc_public_4\output.blif,115,9,115,9,115,9,145,12,0,0,True,0.08763449999969453,0.106069500092417,0.11447000002954155,9.984375,results\baseline\tc_public_4\logs
tc_public_5,data\tc_public\tc_public_5\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_5\output.blif,results\baseline\tc_public_5\output.candidate.blif,results\baseline\tc_public_5\output.blif,66,2,66,2,66,2,128,2,0,0,True,0.08593499998096377,0.07076019991654903,0.1149726000148803,10.44921875,results\baseline\tc_public_5\logs
tc_public_6,data\tc_public\tc_public_6\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_6\output.blif,results\baseline\tc_public_6\output.candidate.blif,results\baseline\tc_public_6\output.blif,162,4,162,4,162,4,256,5,0,0,True,0.10252209997270256,0.08948099997360259,0.1322343999054283,10.640625,results\baseline\tc_public_6\logs
tc_public_7,data\tc_public\tc_public_7\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_7\output.blif,results\baseline\tc_public_7\output.candidate.blif,results\baseline\tc_public_7\output.blif,252,3,252,3,252,3,252,3,0,0,True,0.08582539996132255,0.08743879990652204,0.11656760005280375,10.6875,results\baseline\tc_public_7\logs
tc_public_8,data\tc_public\tc_public_8\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_8\output.blif,results\baseline\tc_public_8\output.candidate.blif,results\baseline\tc_public_8\output.blif,193,3,193,3,193,3,193,3,0,0,True,0.08516010001767427,0.08546380000188947,0.143230399931781,10.62890625,results\baseline\tc_public_8\logs
tc_public_9,data\tc_public\tc_public_9\input.blif,baseline,baseline,selected_candidate,,results\baseline\tc_public_9\output.blif,results\baseline\tc_public_9\output.candidate.blif,results\baseline\tc_public_9\output.blif,224,5,224,5,224,5,224,5,0,0,True,0.08477790001779795,0.08591580006759614,0.11320299992803484,10.59375,results\baseline\tc_public_9\logs
