case,input_path,requested_pipeline,selected_pipeline,selector_reason,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir,chosen_variant,attempted_variants,inner_fallback_count,original_cec_fail_count,entry_returncode
tc_public_19,local_data\tc_public\tc_public_19\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_19\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_19\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_19\work\variants\both\baseline.blif,5268,18,5409,18,5268,18,5478,18,0,0,True,91.969735,29.05376,1.679177,27.961,results_candidate\r8_formal_names_preflight\public30\tc_public_19\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_2,local_data\tc_public\tc_public_2\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_2\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_2\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_2\work\variants\clean\baseline.blif,19,4,19,4,19,4,34,6,0,0,True,0.965324,2.303469,1.56231,9.277,results_candidate\r8_formal_names_preflight\public30\tc_public_2\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_20,local_data\tc_public\tc_public_20\input.blif,high_aig_three_round,high_aig_three_round@inputs,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_20\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_20\work\variants\inputs\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_20\work\variants\inputs\baseline.blif,5523,20,5667,20,5523,20,5742,20,0,0,True,75.775087,21.00773,1.487559,28.09,results_candidate\r8_formal_names_preflight\public30\tc_public_20\work\logs,inputs,"clean,inputs,outputs,both",0,0,0
tc_public_21,local_data\tc_public\tc_public_21\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_21\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_21\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_21\work\variants\both\baseline.blif,5532,20,5688,20,5532,20,5763,20,0,0,True,71.122247,20.62236,1.220861,28.242,results_candidate\r8_formal_names_preflight\public30\tc_public_21\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_22,local_data\tc_public\tc_public_22\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_22\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_22\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_22\work\variants\both\baseline.blif,11001,20,11274,20,11001,20,11367,20,0,0,True,135.464409,38.574663,1.531023,35.117,results_candidate\r8_formal_names_preflight\public30\tc_public_22\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_23,local_data\tc_public\tc_public_23\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_23\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_23\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_23\work\variants\clean\baseline.blif,1530,16,1530,16,1530,16,1530,263,0,0,True,1.491717,1.254309,1.100076,16.137,results_candidate\r8_formal_names_preflight\public30\tc_public_23\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_24,local_data\tc_public\tc_public_24\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_24\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_24\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_24\work\variants\clean\baseline.blif,215,8,215,8,215,8,223,15,0,0,True,1.041173,1.173197,1.117046,14.863,results_candidate\r8_formal_names_preflight\public30\tc_public_24\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_25,local_data\tc_public\tc_public_25\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_25\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_25\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_25\work\variants\clean\baseline.blif,26,4,26,4,26,4,101,14,0,0,True,0.951112,1.200141,1.14877,11.172,results_candidate\r8_formal_names_preflight\public30\tc_public_25\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_26,local_data\tc_public\tc_public_26\input.blif,dc2_fast,dc2_fast@outputs,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_26\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_26\work\variants\outputs\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_26\work\variants\outputs\baseline.blif,1046,10,1064,10,1046,10,1064,32,0,0,True,1.28539,1.713746,1.114498,17.949,results_candidate\r8_formal_names_preflight\public30\tc_public_26\work\logs,outputs,"clean,inputs,outputs,both",0,0,0
tc_public_27,local_data\tc_public\tc_public_27\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_27\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_27\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_27\work\variants\clean\baseline.blif,376,7,376,7,376,7,576,20,0,0,True,1.238562,1.240153,1.132417,15.168,results_candidate\r8_formal_names_preflight\public30\tc_public_27\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_28,local_data\tc_public\tc_public_28\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_28\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_28\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_28\work\variants\clean\baseline.blif,520,7,520,7,520,7,576,20,0,0,True,1.103632,1.343705,1.154873,17.203,results_candidate\r8_formal_names_preflight\public30\tc_public_28\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_29,local_data\tc_public\tc_public_29\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_29\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_29\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_29\work\variants\clean\baseline.blif,109,7,110,7,109,7,121,8,0,0,True,0.997148,1.062056,1.043682,11.051,results_candidate\r8_formal_names_preflight\public30\tc_public_29\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_3,local_data\tc_public\tc_public_3\input.blif,sop_fx,sop_fx@outputs,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_3\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_3\work\variants\outputs\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_3\work\variants\outputs\baseline.blif,108,8,157,11,108,8,208,13,0,0,True,0.797086,1.91584,1.120032,9.367,results_candidate\r8_formal_names_preflight\public30\tc_public_3\work\logs,outputs,"clean,inputs,outputs,both",0,0,0
tc_public_30,local_data\tc_public\tc_public_30\input.blif,high_aig_three_round,high_aig_three_round@both,large_runtime_aig_high_effort,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_30\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_30\work\variants\both\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_30\work\variants\both\baseline.blif,4806,21,7476,22,4806,21,14139,1036,0,0,True,7.453984,38.043248,1.316478,34.543,results_candidate\r8_formal_names_preflight\public30\tc_public_30\work\logs,both,"clean,inputs,outputs,both",0,0,0
tc_public_4,local_data\tc_public\tc_public_4\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_4\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_4\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_4\work\variants\clean\baseline.blif,69,8,115,9,69,8,145,12,0,0,True,0.830814,1.72878,1.030899,9.359,results_candidate\r8_formal_names_preflight\public30\tc_public_4\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_5,local_data\tc_public\tc_public_5\input.blif,dc2_fast,dc2_fast@clean,default,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_5\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_5\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_5\work\variants\clean\baseline.blif,65,2,66,2,65,2,128,2,0,0,True,0.916366,1.123132,1.043858,9.477,results_candidate\r8_formal_names_preflight\public30\tc_public_5\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_6,local_data\tc_public\tc_public_6\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_6\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_6\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_6\work\variants\clean\baseline.blif,162,4,162,4,162,4,256,5,0,0,True,0.944024,1.7381,1.018171,11.035,results_candidate\r8_formal_names_preflight\public30\tc_public_6\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_7,local_data\tc_public\tc_public_7\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_7\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_7\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_7\work\variants\clean\baseline.blif,252,3,252,3,252,3,252,3,0,0,True,0.848004,1.614982,1.024596,9.66,results_candidate\r8_formal_names_preflight\public30\tc_public_7\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_8,local_data\tc_public\tc_public_8\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_8\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_8\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_8\work\variants\clean\baseline.blif,193,3,193,3,193,3,193,3,0,0,True,0.886348,1.801293,1.074304,11.703,results_candidate\r8_formal_names_preflight\public30\tc_public_8\work\logs,clean,"clean,inputs,outputs,both",0,0,0
tc_public_9,local_data\tc_public\tc_public_9\input.blif,sop_fx,sop_fx@clean,tiny_high_fanin_sop,selected_candidate,,results_candidate\r8_formal_names_preflight\public30\tc_public_9\output.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_9\work\variants\clean\output.candidate.blif,results_candidate\r8_formal_names_preflight\public30\tc_public_9\work\variants\clean\baseline.blif,224,5,224,5,224,5,224,5,0,0,True,0.928476,1.804073,1.166291,9.59,results_candidate\r8_formal_names_preflight\public30\tc_public_9\work\logs,clean,"clean,inputs,outputs,both",0,0,0
