case,input_path,requested_pipeline,selected_pipeline,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir
tc_public_21,data\tc_public\tc_public_21\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_21\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_21\output.candidate.blif,results\baseline\tc_public_21\output.blif,5556,20,5685,20,5556,20,5763,20,0,0,True,17.078406200016616,2.5636541999992914,0.32848850000300445,27.41796875,results_candidate\r7b_rerun_20260622\public30\tc_public_21\logs
tc_public_22,data\tc_public\tc_public_22\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_22\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_22\output.candidate.blif,results\baseline\tc_public_22\output.blif,11049,20,11265,20,11049,20,11367,20,0,0,True,33.58721440000227,4.788163799996255,0.32379940000828356,34.92578125,results_candidate\r7b_rerun_20260622\public30\tc_public_22\logs
tc_public_23,data\tc_public\tc_public_23\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_23\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_23\output.candidate.blif,results\baseline\tc_public_23\output.blif,1530,16,1530,16,1530,16,1530,263,0,0,True,0.3751277000119444,0.15480530000058934,0.2479540999920573,16.40625,results_candidate\r7b_rerun_20260622\public30\tc_public_23\logs
tc_public_24,data\tc_public\tc_public_24\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_24\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_24\output.candidate.blif,results\baseline\tc_public_24\output.blif,215,8,215,8,215,8,223,15,0,0,True,0.24791210002149455,0.13918400002876297,0.23953459999756888,9.203125,results_candidate\r7b_rerun_20260622\public30\tc_public_24\logs
tc_public_25,data\tc_public\tc_public_25\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_25\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_25\output.candidate.blif,results\baseline\tc_public_25\output.blif,26,4,26,4,26,4,101,14,0,0,True,0.2677895999804605,0.13439229998039082,0.19359119998989627,9.21484375,results_candidate\r7b_rerun_20260622\public30\tc_public_25\logs
tc_public_26,data\tc_public\tc_public_26\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_26\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_26\output.candidate.blif,results\baseline\tc_public_26\output.blif,1048,10,1064,10,1048,10,1064,32,0,0,True,0.3548220999946352,0.19523250000202097,0.2804347000201233,17.92578125,results_candidate\r7b_rerun_20260622\public30\tc_public_26\logs
tc_public_27,data\tc_public\tc_public_27\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_27\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_27\output.candidate.blif,results\baseline\tc_public_27\output.blif,376,7,376,7,376,7,576,20,0,0,True,0.235714900016319,0.15057440000236966,0.2433712999918498,12.171875,results_candidate\r7b_rerun_20260622\public30\tc_public_27\logs
tc_public_28,data\tc_public\tc_public_28\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_28\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_28\output.candidate.blif,results\baseline\tc_public_28\output.blif,520,7,520,7,520,7,576,20,0,0,True,0.28931829999783076,0.15788319997955114,0.24492619998636656,12.375,results_candidate\r7b_rerun_20260622\public30\tc_public_28\logs
tc_public_29,data\tc_public\tc_public_29\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_29\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_29\output.candidate.blif,results\baseline\tc_public_29\output.blif,109,7,110,7,109,7,121,8,0,0,True,0.24922599998535588,0.14073810001718812,0.33395480003673583,9.1015625,results_candidate\r7b_rerun_20260622\public30\tc_public_29\logs
tc_public_3,data\tc_public\tc_public_3\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_3\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_3\output.candidate.blif,results\baseline\tc_public_3\output.blif,109,8,150,11,109,8,208,13,0,0,True,0.21228949999203905,0.18854289999580942,0.22303209998062812,9.375,results_candidate\r7b_rerun_20260622\public30\tc_public_3\logs
tc_public_30,data\tc_public\tc_public_30\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_30\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_30\output.candidate.blif,results\baseline\tc_public_30\output.blif,5421,21,9418,22,5421,21,14139,1036,0,0,True,1.9577635000168812,4.635035799990874,0.27102729998296127,34.46484375,results_candidate\r7b_rerun_20260622\public30\tc_public_30\logs
tc_public_4,data\tc_public\tc_public_4\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_4\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_4\output.candidate.blif,results\baseline\tc_public_4\output.blif,69,8,115,9,69,8,145,12,0,0,True,0.21672899997793138,0.24629179999465123,0.25174259996856563,9.32421875,results_candidate\r7b_rerun_20260622\public30\tc_public_4\logs
tc_public_5,data\tc_public\tc_public_5\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_5\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_5\output.candidate.blif,results\baseline\tc_public_5\output.blif,65,2,66,2,65,2,128,2,0,0,True,0.20727389998501167,0.11027609999291599,0.23151209999923594,9.44921875,results_candidate\r7b_rerun_20260622\public30\tc_public_5\logs
tc_public_6,data\tc_public\tc_public_6\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_6\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_6\output.candidate.blif,results\baseline\tc_public_6\output.blif,162,4,162,4,162,4,256,5,0,0,True,0.18523920001462102,0.20039730001008138,0.20712529998854734,9.58203125,results_candidate\r7b_rerun_20260622\public30\tc_public_6\logs
tc_public_7,data\tc_public\tc_public_7\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_7\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_7\output.candidate.blif,results\baseline\tc_public_7\output.blif,252,3,252,3,252,3,252,3,0,0,True,0.18624549999367446,0.19355160000850447,0.2260719999903813,9.640625,results_candidate\r7b_rerun_20260622\public30\tc_public_7\logs
tc_public_8,data\tc_public\tc_public_8\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_8\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_8\output.candidate.blif,results\baseline\tc_public_8\output.blif,193,3,193,3,193,3,193,3,0,0,True,0.22935660000075586,0.2047164999821689,0.22749280001153238,9.57421875,results_candidate\r7b_rerun_20260622\public30\tc_public_8\logs
tc_public_9,data\tc_public\tc_public_9\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_rerun_20260622\public30\tc_public_9\output.blif,results_candidate\r7b_rerun_20260622\public30\tc_public_9\output.candidate.blif,results\baseline\tc_public_9\output.blif,224,5,224,5,224,5,224,5,0,0,True,0.19641289999708533,0.19913130000350066,0.22318539998377673,9.53515625,results_candidate\r7b_rerun_20260622\public30\tc_public_9\logs
