case,input_path,requested_pipeline,selected_pipeline,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir
tc_public_19,data\tc_public_portorder_outputs_r7b_stress\tc_public_19\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_19\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_19\output.candidate.blif,results\baseline\tc_public_19\output.blif,5307,18,5403,18,5307,18,5478,18,0,0,True,18.530914299975848,1.9338523000187706,0.40059249999467283,26.8046875,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_19\logs
tc_public_2,data\tc_public_portorder_outputs_r7b_stress\tc_public_2\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_2\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_2\output.candidate.blif,results\baseline\tc_public_2\output.blif,19,4,19,4,19,4,34,6,0,0,True,0.24502420000499114,0.24100760000874288,0.3094680999929551,9.265625,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_2\logs
tc_public_20,data\tc_public_portorder_outputs_r7b_stress\tc_public_20\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_20\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_20\output.candidate.blif,results\baseline\tc_public_20\output.blif,5556,20,5664,20,5556,20,5742,20,0,0,True,20.058251799986465,2.5015893999952823,0.25106769998092204,27.48828125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_20\logs
tc_public_21,data\tc_public_portorder_outputs_r7b_stress\tc_public_21\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_21\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_21\output.candidate.blif,results\baseline\tc_public_21\output.blif,5577,20,5685,20,5577,20,5763,20,0,0,True,18.874854199995752,2.112536700005876,0.2580765000311658,27.50390625,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_21\logs
tc_public_22,data\tc_public_portorder_outputs_r7b_stress\tc_public_22\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_22\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_22\output.candidate.blif,results\baseline\tc_public_22\output.blif,11049,20,11265,20,11049,20,11367,20,0,0,True,36.798768599983305,4.797808300005272,0.39031029999023303,34.8125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_22\logs
tc_public_23,data\tc_public_portorder_outputs_r7b_stress\tc_public_23\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_23\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_23\output.candidate.blif,results\baseline\tc_public_23\output.blif,1530,16,1530,16,1530,16,1530,263,0,0,True,0.3584887000033632,0.20523650001268834,0.3050072999903932,12.40625,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_23\logs
tc_public_24,data\tc_public_portorder_outputs_r7b_stress\tc_public_24\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_24\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_24\output.candidate.blif,results\baseline\tc_public_24\output.blif,215,8,215,8,215,8,223,15,0,0,True,0.22140650000073947,0.12810100000933744,0.21514360001310706,10.53125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_24\logs
tc_public_25,data\tc_public_portorder_outputs_r7b_stress\tc_public_25\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_25\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_25\output.candidate.blif,results\baseline\tc_public_25\output.blif,26,4,26,4,26,4,101,14,0,0,True,0.20844419999048114,0.12759170000208542,0.2500337999954354,9.21484375,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_25\logs
tc_public_26,data\tc_public_portorder_outputs_r7b_stress\tc_public_26\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_26\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_26\output.candidate.blif,results\baseline\tc_public_26\output.blif,1048,10,1064,10,1048,10,1064,32,0,0,True,0.30978709997725673,0.34398169998894446,0.3182006000133697,17.9609375,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_26\logs
tc_public_27,data\tc_public_portorder_outputs_r7b_stress\tc_public_27\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_27\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_27\output.candidate.blif,results\baseline\tc_public_27\output.blif,376,7,376,7,376,7,576,20,0,0,True,0.299926499981666,0.1796572000021115,0.23702770000090823,10.296875,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_27\logs
tc_public_28,data\tc_public_portorder_outputs_r7b_stress\tc_public_28\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_28\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_28\output.candidate.blif,results\baseline\tc_public_28\output.blif,520,7,520,7,520,7,576,20,0,0,True,0.2782780000125058,0.1983165999990888,0.3002550000383053,17.20703125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_28\logs
tc_public_29,data\tc_public_portorder_outputs_r7b_stress\tc_public_29\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_29\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_29\output.candidate.blif,results\baseline\tc_public_29\output.blif,109,7,110,7,109,7,121,8,0,0,True,0.293782699998701,0.1403351000044495,0.23730499998782761,12.08203125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_29\logs
tc_public_3,data\tc_public_portorder_outputs_r7b_stress\tc_public_3\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_3\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_3\output.candidate.blif,results\baseline\tc_public_3\output.blif,108,8,150,11,108,8,208,13,0,0,True,0.18384419998619705,0.21650700000463985,0.22841969999717548,11.33203125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_3\logs
tc_public_30,data\tc_public_portorder_outputs_r7b_stress\tc_public_30\input.blif,high_aig_three_round,high_aig_three_round,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_30\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_30\output.candidate.blif,results\baseline\tc_public_30\output.blif,5283,20,9418,22,5283,20,14139,1036,0,0,True,2.1889848000137135,6.37946159997955,0.258149900007993,34.55078125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_30\logs
tc_public_4,data\tc_public_portorder_outputs_r7b_stress\tc_public_4\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_4\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_4\output.candidate.blif,results\baseline\tc_public_4\output.blif,69,8,115,9,69,8,145,12,0,0,True,0.17877579998457804,0.1806652000232134,0.21967970000696369,9.3125,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_4\logs
tc_public_5,data\tc_public_portorder_outputs_r7b_stress\tc_public_5\input.blif,dc2_fast,dc2_fast,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_5\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_5\output.candidate.blif,results\baseline\tc_public_5\output.blif,65,2,66,2,65,2,128,2,0,0,True,0.1946897000016179,0.11348010000074282,0.2558300000091549,9.48046875,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_5\logs
tc_public_6,data\tc_public_portorder_outputs_r7b_stress\tc_public_6\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_6\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_6\output.candidate.blif,results\baseline\tc_public_6\output.blif,162,4,162,4,162,4,256,5,0,0,True,0.22217699998873286,0.2625817000225652,0.28314809998846613,9.5859375,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_6\logs
tc_public_7,data\tc_public_portorder_outputs_r7b_stress\tc_public_7\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_7\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_7\output.candidate.blif,results\baseline\tc_public_7\output.blif,252,3,252,3,252,3,252,3,0,0,True,0.2701013000041712,0.24656129998038523,0.2865678000089247,9.640625,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_7\logs
tc_public_8,data\tc_public_portorder_outputs_r7b_stress\tc_public_8\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_8\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_8\output.candidate.blif,results\baseline\tc_public_8\output.blif,193,3,193,3,193,3,193,3,0,0,True,0.2210952999885194,0.21246929999324493,0.2557579999847803,9.5859375,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_8\logs
tc_public_9,data\tc_public_portorder_outputs_r7b_stress\tc_public_9\input.blif,sop_fx,sop_fx,selected_candidate,,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_9\output.blif,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_9\output.candidate.blif,results\baseline\tc_public_9\output.blif,224,5,224,5,224,5,224,5,0,0,True,0.18235019998974167,0.20091729998239316,0.22032749996287748,9.53515625,results_candidate\r7b_port_order_outputs_stress\public30\tc_public_9\logs
