case,input_path,requested_pipeline,selected_pipeline,selector_reason,status,fallback_reason,output_path,candidate_path,baseline_path,candidate_nodes,candidate_levels,baseline_nodes,baseline_levels,selected_nodes,selected_levels,original_nodes,original_levels,opt_returncode,cec_returncode,cec_pass,opt_runtime_sec,cec_runtime_sec,stats_runtime_sec,peak_mem_mb,log_dir,chosen_variant,attempted_variants,inner_fallback_count,original_cec_fail_count,entry_returncode
tc_public_13,local_data\tc_public\tc_public_13\input.blif,r11_gia_deepsyn_tiny,r11_gia_deepsyn_tiny@inputs,r11_deepsyn_small_large_pi_small_po,selected_candidate,,results_candidate\r11s_probe_tc13_tc15\tc_public_13\output.blif,results_candidate\r11s_probe_tc13_tc15\tc_public_13\work\variants\inputs\output.candidate.blif,results_candidate\r11s_probe_tc13_tc15\tc_public_13\work\variants\inputs\baseline.blif,1030,14,1128,14,1030,14,1284,17,0,0,True,22.484495,3.815266,1.000148,0.0,results_candidate\r11s_probe_tc13_tc15\tc_public_13\work\logs,inputs,"clean,inputs,outputs,both",0,0,0
tc_public_15,local_data\tc_public\tc_public_15\input.blif,r7b_r7win_fraig_high,r7b_r7win_fraig_high@clean,r7b_high_overlap_guarded_fraig,selected_candidate,,results_candidate\r11s_probe_tc13_tc15\tc_public_15\output.blif,results_candidate\r11s_probe_tc13_tc15\tc_public_15\work\variants\clean\output.candidate.blif,results_candidate\r11s_probe_tc13_tc15\tc_public_15\work\variants\clean\baseline.blif,922,11,928,10,922,11,931,12,0,0,True,1.34532,1.587017,1.000686,0.0,results_candidate\r11s_probe_tc13_tc15\tc_public_15\work\logs,clean,"clean,inputs,outputs,both",0,0,0
