case,candidate,steps,selector_reason,selected_pipeline,chosen_variant,baseline_nodes,baseline_levels,nodes_after,levels_after,node_delta,level_delta,status,cec_pass,opt_returncode,opt_timed_out,opt_error,cec_returncode,runtime_opt_sec,runtime_cec_sec,runtime_stats_sec,peak_mem_mb,input_path,baseline_path,output_path,log_dir
tc_public_22,r29_fraig_dc2_bal,fraig; dc2; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,10695,20,-45,0,accepted,True,0,False,False,0,2.287392,1.341606,0.055004,27.625,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_22
tc_public_22,r29_mfs_dc2_bal,mfs; dc2; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,0,0,,,opt_failed,False,0,False,True,,4.916179,0.0,0.0,12.039,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_22
tc_public_22,r29_mfs_strash_dc2_bal,mfs; strash; dc2; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,10695,20,-45,0,accepted,True,0,False,False,0,7.787468,1.329488,0.054227,27.988,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_22
tc_public_22,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,10683,20,-57,0,accepted,True,0,False,False,0,7.992787,1.344795,0.056244,27.672,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_22
tc_public_22,r29_mfs_fraig_bal,mfs; fraig; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,10740,20,0,0,no_node_gain,True,0,False,False,0,5.200563,0.95027,0.069237,27.523,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_22
tc_public_22,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,10695,20,-45,0,accepted,True,0,False,False,0,7.839676,1.230418,0.050116,27.461,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_22
tc_public_22,r29_fraig_mfs_dc2_bal,fraig; mfs; dc2; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,0,0,,,opt_failed,False,0,False,True,,0.068164,0.0,0.0,10.633,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_22
tc_public_22,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,large_smallpo_fraig_cleanup,r9_dc2_fraig_cleanup@both,both,10740,20,10683,20,-57,0,accepted,True,0,False,False,0,7.67808,1.390333,0.054904,27.52,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_22\input.blif,submit\results\final_public\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_22\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_22
tc_public_23,r29_fraig_dc2_bal,fraig; dc2; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,1311,13,-7,0,accepted,True,0,False,False,0,0.074767,0.074635,0.03931,11.824,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_23
tc_public_23,r29_mfs_dc2_bal,mfs; dc2; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,0,0,,,opt_failed,False,0,False,True,,1.060692,0.0,0.0,10.316,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_23
tc_public_23,r29_mfs_strash_dc2_bal,mfs; strash; dc2; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,1311,13,-7,0,accepted,True,0,False,False,0,1.111817,0.07369,0.039457,11.625,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_23
tc_public_23,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,1311,13,-7,0,accepted,True,0,False,False,0,1.178926,0.072357,0.036187,11.273,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_23
tc_public_23,r29_mfs_fraig_bal,mfs; fraig; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,1318,13,0,0,no_node_gain,True,0,False,False,0,1.122896,0.073306,0.037468,11.293,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_23
tc_public_23,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,1311,13,-7,0,accepted,True,0,False,False,0,1.101631,0.084139,0.039409,11.031,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_23
tc_public_23,r29_fraig_mfs_dc2_bal,fraig; mfs; dc2; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,0,0,,,opt_failed,False,0,False,True,,0.039686,0.0,0.0,1.887,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_23
tc_public_23,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,r11_deepsyn_medium_tiny_po,r11_gia_deepsyn_tiny@inputs,inputs,1318,13,1311,13,-7,0,accepted,True,0,False,False,0,1.147352,0.073923,0.052225,12.133,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_23\input.blif,submit\results\final_public\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_23\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_23
tc_public_12,r29_fraig_dc2_bal,fraig; dc2; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,1369,14,-1,0,accepted,True,0,False,False,0,0.075822,0.072962,0.037948,8.699,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_12
tc_public_12,r29_mfs_dc2_bal,mfs; dc2; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,0,0,,,opt_failed,False,0,False,True,,0.71608,0.0,0.0,9.68,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_12
tc_public_12,r29_mfs_strash_dc2_bal,mfs; strash; dc2; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,1367,14,-3,0,accepted,True,0,False,False,0,0.744987,0.073468,0.037646,9.73,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_12
tc_public_12,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,1367,14,-3,0,accepted,True,0,False,False,0,0.77032,0.072732,0.036531,9.723,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_12
tc_public_12,r29_mfs_fraig_bal,mfs; fraig; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,1368,14,-2,0,accepted,True,0,False,False,0,0.736776,0.07002,0.03676,9.66,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_12
tc_public_12,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,1367,14,-3,0,accepted,True,0,False,False,0,0.71374,0.0814,0.054199,10.008,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_12
tc_public_12,r29_fraig_mfs_dc2_bal,fraig; mfs; dc2; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,0,0,,,opt_failed,False,0,False,True,,0.052634,0.0,0.0,1.918,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_12
tc_public_12,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,medium_runtime_fraig_cleanup,r10_medium_fraig_cleanup@clean,clean,1370,14,1367,14,-3,0,accepted,True,0,False,False,0,0.78702,0.062532,0.03985,9.91,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_12\input.blif,submit\results\final_public\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_12\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_12
tc_public_9,r29_fraig_dc2_bal,fraig; dc2; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.053362,0.085114,0.038561,7.754,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_9
tc_public_9,r29_mfs_dc2_bal,mfs; dc2; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,0,0,,,opt_failed,False,0,False,True,,0.125599,0.0,0.0,8.117,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_9
tc_public_9,r29_mfs_strash_dc2_bal,mfs; strash; dc2; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.125766,0.090275,0.039669,8.496,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_9
tc_public_9,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.18191,0.12146,0.039795,8.254,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_9
tc_public_9,r29_mfs_fraig_bal,mfs; fraig; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.125494,0.089606,0.039433,7.93,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_9
tc_public_9,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.126213,0.08804,0.039901,8.473,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_9
tc_public_9,r29_fraig_mfs_dc2_bal,fraig; mfs; dc2; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,0,0,,,opt_failed,False,0,False,True,,0.039876,0.0,0.0,1.91,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_9
tc_public_9,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,r11_deepsyn_tiny_high_sop_medium_po,r11_gia_deepsyn_tiny@clean,clean,194,4,194,4,0,0,no_node_gain,True,0,False,False,0,0.179558,0.088527,0.049052,8.789,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_9\input.blif,submit\results\final_public\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_9\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_9
tc_public_27,r29_fraig_dc2_bal,fraig; dc2; balance,default,dc2_fast@clean,clean,376,7,376,7,0,0,no_node_gain,True,0,False,False,0,0.053483,0.05539,0.038147,1.91,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_dc2_bal\tc_public_27
tc_public_27,r29_mfs_dc2_bal,mfs; dc2; balance,default,dc2_fast@clean,clean,376,7,0,0,,,opt_failed,False,0,False,True,,0.253136,0.0,0.0,8.953,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_dc2_bal\tc_public_27
tc_public_27,r29_mfs_strash_dc2_bal,mfs; strash; dc2; balance,default,dc2_fast@clean,clean,376,7,376,7,0,0,no_node_gain,True,0,False,False,0,0.250119,0.051238,0.039923,8.824,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_bal\tc_public_27
tc_public_27,r29_mfs_strash_dc2_rwz_bal,mfs; strash; dc2; rewrite -z; balance,default,dc2_fast@clean,clean,376,7,376,7,0,0,no_node_gain,True,0,False,False,0,0.284038,0.048931,0.038475,8.965,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_strash_dc2_rwz_bal\tc_public_27
tc_public_27,r29_mfs_fraig_bal,mfs; fraig; balance,default,dc2_fast@clean,clean,376,7,376,7,0,0,no_node_gain,True,0,False,False,0,0.240246,0.048115,0.03708,8.855,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_bal\tc_public_27
tc_public_27,r29_mfs_fraig_dc2_bal,mfs; fraig; dc2; balance,default,dc2_fast@clean,clean,376,7,376,7,0,0,no_node_gain,True,0,False,False,0,0.248783,0.05781,0.036602,8.938,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_bal\tc_public_27
tc_public_27,r29_fraig_mfs_dc2_bal,fraig; mfs; dc2; balance,default,dc2_fast@clean,clean,376,7,0,0,,,opt_failed,False,0,False,True,,0.038956,0.0,0.0,1.883,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_fraig_mfs_dc2_bal\tc_public_27
tc_public_27,r29_mfs_fraig_dc2_rwz_bal,mfs; fraig; dc2; rewrite -z; balance,default,dc2_fast@clean,clean,376,7,376,7,0,0,no_node_gain,True,0,False,False,0,0.307054,0.049247,0.036858,8.957,C:\Users\yy257\cpipc_r28_v5_remeasure\local_data\tc_public\tc_public_27\input.blif,submit\results\final_public\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_27\output.blif,results_research\R29_postpass_matrix_v6\runs\r29_mfs_fraig_dc2_rwz_bal\tc_public_27
